,id,name,city,state,rating,review_count,cost,latitude,longitude,has_delivery,has_pickup,url,icedog
570935,taco-bell-san-bernardino-2,Taco Bell,Highland,California,1.5,14,1,34.10241,-117.30043,False,False,https://www.yelp.com/biz/taco-bell-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
570971,burger-king-redlands,Burger King,Highland,California,1.5,15,1,34.0632143415095,-117.201162760209,False,False,https://www.yelp.com/biz/burger-king-redlands?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
571017,burger-king-san-bernardino-3,Burger King,Highland,California,1.5,13,1,34.1163716134532,-117.27838949088999,False,False,https://www.yelp.com/biz/burger-king-san-bernardino-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571027,burger-king-san-bernardino-2,Burger King,Highland,California,2.0,17,1,34.062769,-117.281852,False,False,https://www.yelp.com/biz/burger-king-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571070,taco-bell-san-bernardino-3,Taco Bell,Highland,California,2.0,16,1,34.135852,-117.28963200000001,False,False,https://www.yelp.com/biz/taco-bell-san-bernardino-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571265,chipotle-mexican-grill-paramount-3,Chipotle Mexican Grill,Paramount,California,2.5,17,1,33.8895072089386,-118.159665539861,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-paramount-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571423,taco-bell-paramount,Taco Bell,Paramount,California,2.0,19,1,33.900253,-118.142859,False,False,https://www.yelp.com/biz/taco-bell-paramount?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571618,wendys-downey,Wendy's,Paramount,California,2.0,36,1,33.90343,-118.1433,False,False,https://www.yelp.com/biz/wendys-downey?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571716,burger-king-downey-4,Burger King,Paramount,California,3.5,18,1,33.9248769740285,-118.15279273331001,False,False,https://www.yelp.com/biz/burger-king-downey-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571724,wendys-lakewood,Wendy's,Paramount,California,3.0,72,1,33.859851,-118.14173100000001,False,False,https://www.yelp.com/biz/wendys-lakewood?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571831,chipotle-mexican-grill-lakewood-5,Chipotle Mexican Grill,Paramount,California,2.5,239,1,33.85454779999999,-118.1422551,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-lakewood-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571877,chipotle-mexican-grill-downey,Chipotle Mexican Grill,Paramount,California,2.5,223,1,33.93782,-118.129465,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-downey?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
571990,buffalo-wild-wings-lakewood-5,Buffalo Wild Wings,Paramount,California,2.0,381,2,33.8527732,-118.1383656,False,False,https://www.yelp.com/biz/buffalo-wild-wings-lakewood-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
572019,taco-bell-downey-2,Taco Bell,Paramount,California,2.5,21,1,33.934598,-118.14380600000001,False,False,https://www.yelp.com/biz/taco-bell-downey-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
572032,taco-bell-long-beach-8,Taco Bell,Paramount,California,1.5,39,1,33.877046,-118.16866200000001,False,False,https://www.yelp.com/biz/taco-bell-long-beach-8?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
572054,burger-king-bellflower,Burger King,Paramount,California,2.5,23,1,33.87251,-118.11818999999998,False,False,https://www.yelp.com/biz/burger-king-bellflower?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
572092,taco-bell-lynwood,Taco Bell,Paramount,California,3.0,18,1,33.930904999999996,-118.18346299999999,False,False,https://www.yelp.com/biz/taco-bell-lynwood?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
572136,buffalo-wild-wings-downey,Buffalo Wild Wings,Paramount,California,2.5,553,2,33.9342,-118.12031999999999,False,False,https://www.yelp.com/biz/buffalo-wild-wings-downey?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
572171,ihop-lakewood-8,IHOP,Paramount,California,2.5,87,2,33.8547201,-118.1422551,False,False,https://www.yelp.com/biz/ihop-lakewood-8?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
572183,taco-bell-long-beach-10,Taco Bell,Paramount,California,2.5,20,1,33.854186999999996,-118.18482900000001,False,False,https://www.yelp.com/biz/taco-bell-long-beach-10?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
572199,chipotle-mexican-grill-downey-5,Chipotle Mexican Grill,Paramount,California,2.0,38,1,33.92394,-118.14676000000001,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-downey-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
573680,chipotle-mexican-grill-euless,Chipotle Mexican Grill,Euless,Texas,3.0,37,1,32.8801339790769,-97.0982395112514,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-euless?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
573755,ihop-euless,IHOP,Euless,Texas,3.5,19,2,32.8370212,-97.12054870000001,False,False,https://www.yelp.com/biz/ihop-euless?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
573772,taco-bell-euless-3,Taco Bell,Euless,Texas,2.0,12,1,32.837194000000004,-97.08230400000001,False,False,https://www.yelp.com/biz/taco-bell-euless-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
573802,taco-bell-euless,Taco Bell,Euless,Texas,2.0,5,1,32.88092,-97.09675,False,False,https://www.yelp.com/biz/taco-bell-euless?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
573844,buffalo-wild-wings-bedford,Buffalo Wild Wings,Euless,Texas,2.5,74,2,32.837739518271604,-97.1354945134999,False,False,https://www.yelp.com/biz/buffalo-wild-wings-bedford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
573845,ihop-euless-3,IHOP,Euless,Texas,2.5,32,1,32.876378,-97.098083,False,False,https://www.yelp.com/biz/ihop-euless-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
573862,taco-bell-bedford-3,Taco Bell,Euless,Texas,3.0,6,1,32.8509140014648,-97.11035919189449,False,False,https://www.yelp.com/biz/taco-bell-bedford-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
573863,burger-king-euless,Burger King,Euless,Texas,1.5,17,1,32.836690000000004,-97.0831199,False,False,https://www.yelp.com/biz/burger-king-euless?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
573876,wendys-bedford,Wendy's,Euless,Texas,2.0,7,1,32.8585832566023,-97.1052192896605,False,False,https://www.yelp.com/biz/wendys-bedford?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
573883,burger-king-euless,Burger King,Euless,Texas,1.5,17,1,32.836690000000004,-97.0831199,False,False,https://www.yelp.com/biz/burger-king-euless?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
573947,wendys-fort-worth-8,Wendy's,Euless,Texas,3.5,10,1,32.8221883624792,-97.0586729049683,False,False,https://www.yelp.com/biz/wendys-fort-worth-8?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574070,wendys-dallas-11,Wendy's,Euless,Texas,2.5,24,1,32.8992002502808,-97.03737616539,False,False,https://www.yelp.com/biz/wendys-dallas-11?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574076,chipotle-mexican-grill-arlington-3,Chipotle Mexican Grill,Euless,Texas,3.5,55,1,32.7682665960108,-97.0970614372772,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-arlington-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574180,cracker-barrel-old-country-store-arlington-3,Cracker Barrel Old Country Store,Euless,Texas,3.0,76,1,32.770187,-97.06375200000001,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-arlington-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574190,taco-bell-fort-worth-39,Taco Bell,Euless,Texas,5.0,1,1,32.8270313667283,-97.0600885818482,False,False,https://www.yelp.com/biz/taco-bell-fort-worth-39?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574206,wendys-grapevine-3,Wendy's,Euless,Texas,2.0,4,2,32.8928769156978,-97.10090627860909,False,False,https://www.yelp.com/biz/wendys-grapevine-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574207,ihop-grand-prairie,IHOP,Euless,Texas,3.5,22,2,32.784248600000005,-97.0587788,False,False,https://www.yelp.com/biz/ihop-grand-prairie?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574218,taco-bell-fort-worth-40,Taco Bell,Euless,Texas,4.0,1,1,32.8257595154392,-97.0603221440493,False,False,https://www.yelp.com/biz/taco-bell-fort-worth-40?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574221,ihop-hurst,IHOP,Euless,Texas,3.5,37,1,32.860960999999996,-97.18558,False,False,https://www.yelp.com/biz/ihop-hurst?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574251,taco-bell-hurst,Taco Bell,Euless,Texas,3.0,14,1,32.82378,-97.18531,False,False,https://www.yelp.com/biz/taco-bell-hurst?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574252,chipotle-mexican-grill-north-richland-hills,Chipotle Mexican Grill,Euless,Texas,3.0,29,1,32.8506821393967,-97.192350178957,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-north-richland-hills?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574261,ihop-fort-worth-2,IHOP,Euless,Texas,3.0,21,2,32.758945000000004,-97.168098,False,False,https://www.yelp.com/biz/ihop-fort-worth-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574265,taco-bell-colleyville-2,Taco Bell,Euless,Texas,3.5,12,3,32.9016151428223,-97.1854476928711,False,False,https://www.yelp.com/biz/taco-bell-colleyville-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574325,chipotle-mexican-grill-hurst,Chipotle Mexican Grill,Euless,Texas,3.0,32,1,32.823725938797004,-97.20160245895391,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-hurst?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574338,burger-king-bedford-6,Burger King,Euless,Texas,2.0,28,1,32.8387442,-97.1506968,False,False,https://www.yelp.com/biz/burger-king-bedford-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574378,buffalo-wild-wings-grapevine,Buffalo Wild Wings,Euless,Texas,3.0,69,2,32.9228,-97.08989,False,False,https://www.yelp.com/biz/buffalo-wild-wings-grapevine?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574396,taco-bell-north-richland-hills-2,Taco Bell,Euless,Texas,4.0,5,1,32.842283,-97.201825,False,False,https://www.yelp.com/biz/taco-bell-north-richland-hills-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574421,burger-king-grapevine-3,Burger King,Euless,Texas,2.0,12,1,32.8840408554972,-97.02713319513391,False,False,https://www.yelp.com/biz/burger-king-grapevine-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574428,taco-bell-grand-prairie-4,Taco Bell,Euless,Texas,1.5,15,1,32.7852,-97.06045,False,False,https://www.yelp.com/biz/taco-bell-grand-prairie-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574479,hooters-grapevine,Hooters,Euless,Texas,2.5,54,2,32.922274,-97.088976,False,False,https://www.yelp.com/biz/hooters-grapevine?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574527,ihop-arlington-6,IHOP,Euless,Texas,2.5,45,1,32.7605662,-97.0918816,False,False,https://www.yelp.com/biz/ihop-arlington-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574531,taco-bell-grapevine,Taco Bell,Euless,Texas,1.5,23,1,32.928000000000004,-97.0867,False,False,https://www.yelp.com/biz/taco-bell-grapevine?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574535,ihop-arlington-6,IHOP,Euless,Texas,2.5,45,1,32.7605662,-97.0918816,False,False,https://www.yelp.com/biz/ihop-arlington-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
574538,wendys-bedford-4,Wendy's,Euless,Texas,1.5,19,1,32.838977813720696,-97.16021728515621,False,False,https://www.yelp.com/biz/wendys-bedford-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574555,taco-bell-bedford-5,Taco Bell,Euless,Texas,1.0,2,3,32.8386,-97.16013000000001,False,False,https://www.yelp.com/biz/taco-bell-bedford-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
574620,wendys-arlington-8,Wendy's,Euless,Texas,1.5,7,1,32.766949,-97.063942,False,False,https://www.yelp.com/biz/wendys-arlington-8?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
575951,wendys-colton,Wendy's,Colton,California,3.0,16,1,34.0786819458008,-117.35244750976601,False,False,https://www.yelp.com/biz/wendys-colton?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576005,ihop-san-bernardino-3,IHOP,Colton,California,3.5,68,2,34.06548,-117.28218999999999,False,False,https://www.yelp.com/biz/ihop-san-bernardino-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
576049,chipotle-mexican-grill-rialto-3,Chipotle Mexican Grill,Colton,California,2.5,12,3,34.077106,-117.3704249,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-rialto-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576053,taco-bell-colton-2,Taco Bell,Colton,California,1.5,33,1,34.06832,-117.3354,False,False,https://www.yelp.com/biz/taco-bell-colton-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576088,wendys-colton-2,Wendy's,Colton,California,2.5,19,1,34.0500903957202,-117.308622815305,False,False,https://www.yelp.com/biz/wendys-colton-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576174,buffalo-wild-wings-san-bernardino-2,Buffalo Wild Wings,Colton,California,2.0,451,2,34.06609,-117.27103999999999,False,False,https://www.yelp.com/biz/buffalo-wild-wings-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
576246,chipotle-mexican-grill-san-bernardino-2,Chipotle Mexican Grill,Colton,California,3.0,119,1,34.069332351201,-117.26181193816002,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576465,burger-king-san-bernardino-2,Burger King,Colton,California,2.0,17,1,34.062769,-117.281852,False,False,https://www.yelp.com/biz/burger-king-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576479,chipotle-mexican-grill-rialto,Chipotle Mexican Grill,Colton,California,2.0,96,1,34.1341345757246,-117.367951199412,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-rialto?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576527,taco-bell-san-bernardino-2,Taco Bell,Colton,California,1.5,14,1,34.10241,-117.30043,False,False,https://www.yelp.com/biz/taco-bell-san-bernardino-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576686,wendys-redlands,Wendy's,Colton,California,3.0,37,1,34.062576293945305,-117.221420288086,False,False,https://www.yelp.com/biz/wendys-redlands?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576738,taco-bell-bloomington-2,Taco Bell,Colton,California,2.0,17,1,34.070411,-117.39466100000001,False,False,https://www.yelp.com/biz/taco-bell-bloomington-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576764,ihop-highland,IHOP,Colton,California,2.0,54,2,34.1356751,-117.231825,False,False,https://www.yelp.com/biz/ihop-highland?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
576783,taco-bell-rialto,Taco Bell,Colton,California,1.5,24,1,34.1215,-117.3734,False,False,https://www.yelp.com/biz/taco-bell-rialto?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576798,burger-king-rialto,Burger King,Colton,California,2.0,7,1,34.106296539306605,-117.397621154785,False,False,https://www.yelp.com/biz/burger-king-rialto?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
576801,burger-king-san-bernardino-9,Burger King,Colton,California,2.5,11,1,34.135661999999996,-117.29376200000002,False,False,https://www.yelp.com/biz/burger-king-san-bernardino-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
